Span = ,-30,,,,,
8,33318455.723487,91322607.3030979,21152178.4171704,865445.100725294,479520.847162403,424016.672404481
9,35816740.5450397,94104117.792747,21838737.0694662,881999.257312647,487566.285999388,426582.816362887
10,38409337.5355939,96707721.3909027,22508335.5119413,898949.198107402,498586.888924792,432088.41045338
11,41019158.2491616,99133054.6338213,23151981.0356144,915673.367280041,511358.518905781,439429.948258676
12,43583601.6823461,101388787.473265,23768615.47014,931869.000352581,525118.199502498,447899.132440276
13,46061082.8096118,103487065.32193,24360421.4227044,947392.895022785,539376.384135641,457018.466075742
14,48430590.6270148,105440926.685884,24930679.5102064,962186.062025779,553812.533105937,466456.539315538
Span = ,28,,,,,
SN slope,Mx,My,Mz,Fx,Fy,Fz
3,21757718.7684794,69618165.6377219,22290842.8180956,974318.915535602,660988.537892308,671267.419283172
4,21685552.3855769,70010067.5691372,19880467.3531776,847709.592242516,518612.886595622,520616.065627125
5,22830613.8297814,72251416.9049634,19513116.0738248,819401.644281859,466980.758211478,461823.687011893
6,24502131.4004063,74941142.6916865,19850558.8351665,820751.937314612,448172.447740149,436145.160507058
7,26479414.5848415,77664322.2847892,20446074.3235729,832559.592292122,444577.644623544,425778.556956999
8,28661496.708007,80276313.6545004,21123662.0430094,848264.625892874,449063.675303624,423609.927810259
9,30973822.7528237,82728136.2926816,21811919.9347033,865274.062037137,458156.022176623,426236.463377247
10,33344683.7928998,85008978.4764932,22483139.8043407,882447.1574677,469945.06997956,431806.571113947
11,35709269.4585763,87123706.2298403,23128267.2642438,899249.713769716,483298.841326942,439211.888312525
12,38018921.5062499,89083266.5732948,23746207.1883554,915428.603635782,497513.697843289,447741.493816845
13,40244883.4172435,90900449.4158802,24339125.5813396,930870.917733514,512137.052100638,456917.558048388
14,42376278.8985312,92588025.4433445,24910300.970498,945537.128902395,526868.641269691,466409.871162668
Span = ,28.1000004,,,,,
SN slope,Mx,My,Mz,Fx,Fy,Fz
3,21644714.863175,69762916.7654303,22301216.2182396,971995.791295064,660443.651977636,670794.453307571
4,21585896.2083377,70187340.5072435,19891043.2048542,845171.163396005,518206.775386604,520186.977617536
5,22736648.982912,72473889.6109035,19522487.0609033,816621.569683099,466635.038481233,461400.205452179
6,24411407.9988223,75222463.5182995,19856719.2320572,817792.788043424,447859.778748133,435720.481679658
7,26392507.540292,78016427.0825231,20447017.9553198,829494.826597685,444285.608566752,425357.920114076
8,28580573.1326234,80708749.2973744,21117502.0516645,845164.188321258,448785.527446466,423203.579789783
9,30900652.4491161,83248162.6216352,21796791.5620345,862200.002768892,457887.63794959,425855.642905919
10,33279391.2466849,85621906.6917412,22457081.5505275,879451.095348046,469683.770971507,431460.896087436
11,35650491.0900552,87833246.3037396,23089152.6092493,896371.663611344,483042.85579937,438907.856168568
12,37964675.8651154,89891817.8546574,23691744.1935911,912697.089761896,497261.842033215,447481.973358094
13,40193304.9059652,91809333.5451308,24266927.2639379,928304.034216677,511888.50013968,456702.066735318
14,42325947.4614279,93597677.4222984,24818023.4653992,943144.137752481,526622.751555572,466235.341890703
Span = ,41,,,,,
SN slope,Mx,My,Mz,Fx,Fy,Fz
3,19146631.2222001,61608980.0637007,22258854.1169015,907390.229463451,579355.18584263,671454.493015384
4,19139449.2395401,62286242.2699533,19860078.6913427,803130.23404322,457960.156841123,520870.522878769
5,20174742.4731645,64473155.9728753,19496744.1658144,783992.747318484,415533.582387539,462150.276324187
6,21658552.9985682,67018041.9052286,19834710.3706671,789722.295822691,401805.481019343,436539.713525292
7,23397933.2460986,69575782.9590332,20428936.2222762,803893.344379795,401398.304059537,426230.642180835
8,25304826.4140327,72025671.3723153,21104442.70076,820995.551595284,408042.221744395,424108.631230675
9,27317487.8677932,74326937.4344127,21790445.738097,838871.243361926,418681.020493752,426776.691237666
10,29378849.1046927,76470885.4850021,22459585.8505836,856582.756432958,431647.89723914,432392.871837183
11,31437422.4642526,78462148.916842,23102989.7487201,873703.783473178,445962.316634606,439858.356476907
12,33453853.4197244,80310658.148574,23719641.3131038,890045.583565673,461009.455086846,448468.410243701
13,35404337.9379123,82028043.6662107,24311721.7164109,905537.21687628,476378.284267538,457746.651341348
14,37279670.4407149,83626008.1600943,24882482.7330147,920168.236044559,491777.169306594,467360.065783915
Span = ,41.0999985,,,,,
SN slope,Mx,My,Mz,Fx,Fy,Fz
3,19154112.9561212,61200254.2305813,22265525.026605,909640.074310519,578691.90619149,671242.996793979
4,19147640.9890743,61818019.2142486,19867756.2361643,805475.175092544,457503.112618162,520779.949992025
5,20181389.4732354,63942629.2786278,19505937.6909179,786141.498245703,415194.620167652,462134.950895612
6,21660903.1910895,66425239.0835297,19845405.9594472,791539.059565341,401561.915166902,436582.658334828
7,23394347.1170081,68922733.1957856,20440872.4180228,805337.749608297,401242.660058103,426317.436601445
8,25295095.3397982,71316372.9241492,21117271.1073572,822074.834998423,407967.219067798,424220.778533368
9,27302418.8882558,73567120.6466707,21803805.5916393,839616.324402665,418674.453587806,426891.547949983
10,29359591.5462245,75667571.3420331,22473131.8551077,857035.745608859,431692.19203648,432486.750033223
11,31414976.6019475,77623138.3421406,23116402.1646029,873910.609968806,446036.592782275,439910.612076909
12,33428894.7173829,79444056.3527768,23732631.4500411,890051.438102142,461092.564830893,448464.771885539
13,35377242.4967202,81141871.9449192,24324037.3821609,905383.844514355,476451.652195463,457680.786257857
14,37250598.8332117,82727917.0957416,24893914.5907874,919892.517064323,491826.674912674,467233.259894363
Span = ,54,,,,,
SN slope,Mx,My,Mz,Fx,Fy,Fz
3,19268699.8107909,55595560.6105616,22214152.2805508,836639.434583567,480511.680988556,672156.065144076
4,18457399.9708609,55968027.1398338,19831161.5064988,758406.222094637,385545.514343799,521344.060777492
5,19082781.9262686,57820449.2239635,19476644.900633,748903.857914078,355114.570810346,462495.158181138
6,20223081.2994692,60044541.0122755,19820333.5308774,758635.890436185,348229.137027812,436757.011060576
7,21631845.2700012,62307284.5941978,20418209.5604546,774591.116679821,352205.437461276,426282.391650581
8,23214116.090513,64488460.3290842,21095887.0895803,792477.433370801,361857.058467153,423936.356906278
9,24912904.341817,66544824.3246965,21783017.8425152,810626.948460923,374694.644105752,426312.891660106
10,26677197.2330309,68464854.1814515,22452547.7785932,828328.462523469,389388.594256525,431571.144768999
11,28457947.7150072,70250705.6265224,23095808.0339958,845274.344932984,405151.502663485,438622.436815912
12,30213835.060911,71910288.2746973,23711919.3616914,861343.885288711,421459.295431755,446779.071685009
13,31916114.926334,73453608.5016197,24303159.3154375,876507.419561299,437926.042880689,455585.487081617
14,33549227.6175541,74891051.0478422,24872854.1407668,890780.44323572,454254.009145458,464729.87962009
Span = ,54.0999985,,,,,
SN slope,Mx,My,Mz,Fx,Fy,Fz
3,19280578.8673104,55834215.2186889,22225568.5490312,833596.148044491,479595.065806363,671914.792260991
4,18465088.3816539,56199647.3997221,19839479.4047081,755149.459424046,384849.471773465,521175.953336506
5,19092746.5590422,58036091.6142294,19482428.5152414,745379.364693662,354516.887974067,462362.169013464
6,20236651.3348316,60236368.5490933,19824062.8688817,754864.295617295,347692.144592115,436646.915093269
7,21647899.9610573,62470731.9791578,20420448.7888395,770602.587953257,351715.618920784,426190.057643361
8,23229955.7940766,64622011.1404708,21097141.7119589,788305.486897586,361408.196655915,423858.258632317
9,24925425.0609467,66649184.8360998,21783662.95229,806307.816247176,374282.042006414,426245.332745231
10,26684111.0882891,68542104.6313407,22452832.4466891,823900.300418541,389007.372919306,431510.127320412
11,28458347.127708,70303627.780581,23095886.6537061,840776.031441224,404796.477509456,438564.239682955
12,30207986.7156131,71941900.8027603,23711883.2638923,856813.637071711,421125.318864165,446720.90152415
13,31904918.6389866,73466877.7668035,24303060.6616298,871981.465168911,437608.358069256,455525.838803244
14,33533744.0214922,74888729.9147762,24872721.874029,886291.937116302,453948.479057772,464668.517908411
Span = ,67,,,,,
SN slope,Mx,My,Mz,Fx,Fy,Fz
3,19989972.1059101,50537026.5563293,22177945.6698626,723802.412124225,316490.558800958,672753.570779792
4,17970921.7006168,50412389.0164485,19800398.6066704,684365.052544645,270135.608218891,521735.697141812
5,18059652.0845764,51877278.4817639,19444937.7859877,688030.75859284,261962.480297566,462775.973899233
6,18845897.0335349,53743207.6912866,19786122.5722085,703207.531571618,267170.279158717,436970.800712073
7,19944227.1432735,55675559.5949228,20381590.5283076,721753.094328835,278327.283821726,426461.928200807
8,21219808.0923438,57553443.9568839,21057494.2440057,740946.683750723,292680.173415422,424112.494449696
9,22608706.3285252,59331533.4904645,21743573.6189367,759736.443722799,308999.140882514,426515.392479649
10,24065953.1092388,60995780.8070499,22412710.6663913,777702.598056516,326552.635898867,431826.86808431
11,25551402.4363735,62545883.5353976,23056136.7935108,794695.889110746,344761.370932658,438953.196317425
12,27029544.5214392,63987552.3421466,23672872.8677495,810689.347715451,363121.524481241,447200.241651765
13,28472710.2515116,65328902.1951163,24265102.3574475,825711.569340864,381222.523619534,456105.684845227
14,29862727.9485149,66578720.0686469,24836060.8557394,839815.245573574,398770.203669709,465351.582868501
Span = ,67.0999985,,,,,
SN slope,Mx,My,Mz,Fx,Fy,Fz
3,19758264.9577642,50269492.2860306,22185776.0025066,690259.120610324,273433.748332525,672253.406401781
4,17834757.4101958,50167937.0146058,19811292.9327201,659578.275308112,241447.874147034,521324.636031584
5,17956272.2352027,51634998.9300038,19458974.767602,665784.482969343,239271.145044899,462397.038612615
6,18753034.5725683,53500024.121536,19802754.0076005,681772.549354805,247345.046973879,436618.858516556
7,19853699.7737146,55431931.1184759,20400045.4163883,700498.328930132,260087.56313459,426158.890352441
8,21128875.892475,57310803.2058806,21077022.7161609,719599.859784043,275501.659644226,423899.676091364
9,22516816.3036366,59091457.1967207,21763523.2056817,738179.163521545,292647.528989611,426447.120307349
10,23973245.6873419,60759654.2263715,22432529.881628,755896.030138127,310873.698661105,431962.710582152
11,25458012.4117061,62314774.7303802,23075363.0450851,772646.495580529,329602.483565498,439349.51386976
12,26935419.3281011,63762186.3932516,23691123.0986472,788430.205057857,348325.031234725,447902.735357961
13,28377701.4168346,65109683.3077178,24282069.2348302,803291.070988869,366646.222185218,457144.408685949
14,29766739.024689,66365775.2072593,24851513.017209,817289.813245679,384306.341266335,466739.040151559
Span = ,80,,,,,
SN slope,Mx,My,Mz,Fx,Fy,Fz
3,19495595.2751941,44941161.1654504,22147933.1599435,639697.351499878,199612.959256531,673188.275608428
4,16816995.2282132,44317422.3527115,19784467.5731595,625591.784365757,192803.034151618,522081.308436479
5,16485209.4879722,45419359.6404613,19436634.5300064,637677.964290231,199504.48272647,463122.333021563
6,16953753.4433844,46956339.4582241,19782437.6368041,656582.669628395,211352.035418992,437375.761809267
7,17768146.036409,48586621.9810094,20380575.4894227,677064.451074587,225867.65933437,426979.255464622
8,18763842.3125207,50187476.9884291,21057810.6703843,697346.395408721,242071.738057311,424796.519564924
9,19868544.4592699,51710797.395379,21744281.0863811,716780.112665417,259434.380487372,427419.401906102
10,21039846.5435427,53139546.6849669,22413124.6223705,735151.719869467,277531.909143627,432999.172014754
11,22244453.4498508,54470751.6532064,23055741.0812353,752427.249656752,295955.845898274,440432.695775009
12,23453296.5678777,55707904.0851711,23671271.2676745,768647.129346214,314337.489794742,449012.806200485
13,24642390.6044115,56857320.7511632,24261993.9660056,783879.864791929,332398.055333058,458262.223196624
14,25794285.5902225,57926336.3368537,24831228.6723853,798201.441954565,349973.898517018,467848.10638972
Span = ,80.0999985,,,,,
SN slope,Mx,My,Mz,Fx,Fy,Fz
3,19486581.9232745,44920623.5245927,22147650.8482201,638957.441854941,199269.521103672,672942.942056213
4,16806587.2824063,44289069.4994677,19784267.2737239,624778.003255764,192735.79526273,521816.563924501
5,16474215.2128935,45384796.1061982,19436467.6379438,636738.671053989,199813.85792577,462820.327214745
6,16941860.7244325,46916257.1062347,19782285.7972405,655534.875584953,212268.008283066,437025.802149737
7,17754540.6170259,48541664.4579689,20380429.9268042,675943.711058366,227682.818419373,426575.926063767
8,18747820.3424499,50138280.6088179,21057667.0056668,696190.818394555,245049.974194469,424339.135678363
9,19849754.7004703,51657950.618625,21744137.1828766,715623.980375968,263700.884139538,426911.363459612
10,21018258.9092063,53083564.6050126,22412979.4969815,734023.097122663,283015.009820982,432447.137903813
11,22220225.1071835,54412068.8780624,23055594.3415219,751347.461594847,302418.167643524,439845.725909888
12,23426650.5032341,55646878.6367619,23671122.8199967,767631.120759235,321458.471919193,448401.520084429
13,24613546.4518429,56794243.1023191,24261843.860227,782936.963487738,339848.166565845,457637.950527552
14,25763433.7075825,57861440.0807063,24831077.0149394,797336.28395077,357454.373293043,467222.040413399
Span = ,93,,,,,
SN slope,Mx,My,Mz,Fx,Fy,Fz
3,18269800.7407325,39592381.8576684,22112687.2142568,613466.550530613,196133.734679009,672984.060823529
4,15284838.0158043,38388005.1551594,19759480.7878572,606329.604017043,189872.610760139,521787.35516027
5,14644778.7015341,39094155.2772059,19415827.4013482,620849.836339172,196994.467475539,462711.678868674
6,14833346.7958979,40287944.035485,19763517.9177148,640900.771468536,209222.156026283,436837.72817313
7,15384232.5314778,41607293.8028108,20362446.9872471,662021.037070307,224192.024827249,426316.56420466
8,16117861.2067388,42924850.8698674,21039925.4102393,682692.383494029,240939.455600894,424024.591034143
9,16954434.7722386,44189255.0487844,21726370.3279549,702374.852717436,258859.770107276,426564.212649674
10,17851735.3140686,45380280.6601277,22395063.0875197,720907.468057636,277411.599506463,432093.591151293
11,18781638.6087828,46491996.1661082,23037476.9150009,738284.879553295,296089.977841074,439512.101222834
12,19721781.8120475,47525293.2933809,23652789.8612337,754564.307333836,314485.634363596,448110.906114753
13,20653667.8157528,48484263.0619552,24243298.8139831,769824.794498415,332327.89885527,457407.807717049
14,21562910.5870828,49374354.6987896,24812330.7321614,784149.267958969,349484.969145433,467063.114371877
Span = ,93.0999985,,,,,
SN slope,Mx,My,Mz,Fx,Fy,Fz
3,18256248.7586558,39548014.4402144,22102162.9708471,608240.767797895,196367.50916965,673618.978645531
4,15268963.1862893,38340169.5336099,19752771.8050022,601145.77466411,189963.231541619,522372.210258205
5,14626431.8646051,39043775.8190653,19411673.5650138,615816.085778832,197013.379983175,463340.342582481
6,14813085.9795813,40235210.967611,19761066.6598917,636103.229509289,209195.9509176,437549.549486535
7,15362488.8503903,41552346.5398352,20361041.0125299,657513.541051754,224145.532645634,427125.025933623
8,16094733.0980181,42867855.5356421,21039117.9872732,678502.992745546,240897.012565642,424924.732125897
9,16929794.5723772,44130383.3484965,21725889.4345055,698513.920549346,258839.053209525,427537.48289183
10,17825394.455145,45319691.922714,22394754.2457665,717374.019432595,277419.961248225,433113.039667602
11,18753459.3391906,46429830.4216209,23037256.158296,735070.819479333,296125.993132122,440547.546757419
12,19691716.1695256,47461670.5828384,23652612.9073871,751656.972997811,314543.276109438,449133.265910032
13,20621746.712119,48419285.2437541,24243142.8650863,767208.487304786,332400.036762231,458392.095119287
14,21529213.986876,49308107.9197007,24812184.3073677,781806.235163125,349565.064475024,467990.040074056
Span = ,106,,,,,
SN slope,Mx,My,Mz,Fx,Fy,Fz
3,15842737.9047002,34260409.3109549,22079266.5789169,621170.976217472,257101.376572197,673717.837173398
4,13018934.6752915,32525861.2936032,19735788.347127,611710.817113514,226792.260683568,522446.580765233
5,12274611.3620004,32830557.833592,19396104.2010621,625377.990182173,225457.465082922,463405.476609393
6,12278389.3885491,33675565.4449139,19745588.1556056,644853.750278892,233762.870936945,437621.030334252
7,12616229.8549248,34677873.6760555,20345269.0981984,665498.194449877,246321.276246951,427214.440294033
8,13122211.0637833,35705734.2261066,21022978.3347648,685742.879228233,261258.187360898,425037.743251431
9,13719535.6332711,36706001.2167417,21709398.0664424,705029.071014766,277714.402729929,427673.948550538
10,14368087.384422,37656546.0763456,22377945.6543811,723188.037146397,295107.725319104,433268.609260583
11,15043720.5102674,38549220.1353148,23020163.7958176,740210.729562039,312926.55263623,440715.838872431
12,15729593.5081148,39382577.8354406,23635265.6948729,756151.970876935,330718.709217488,449307.838907494
13,16412792.2404357,40158423.5503369,24225565.2954553,771088.693826299,348129.878095153,458567.77072326
14,17083277.3065225,40880070.6274857,24794396.6166226,785101.749047051,364924.679735349,468163.49027146
Span = ,106.0999985,,,,,
SN slope,Mx,My,Mz,Fx,Fy,Fz
3,15820996.1267709,34137577.9382157,22077930.1293692,624017.845120432,257595.021877052,673491.786214065
4,12999794.2906629,32392248.2265159,19735186.5019646,614519.247588668,227072.174967155,522177.220179272
5,12255141.6525508,32692643.4667243,19395791.3107287,628180.530423739,225663.947417637,463058.199965486
6,12257560.7705269,33538413.6943173,19745392.4502191,647651.835139462,233945.581019811,437172.520395675
7,12593690.5121606,34545001.3113129,20345118.865363,668282.333354394,246494.971396196,426650.148963615
8,13097864.6591642,35579244.60034,21022844.3960478,688498.184288357,261424.914188174,424353.584964693
9,13693354.2791063,36586826.3025942,21709269.0423342,707738.801828806,277872.994263784,426877.834270849
10,14340047.6429433,37544766.2440629,22377817.2701615,725835.850291131,295257.492874258,432380.170873494
11,15013801.1697349,38444373.7012028,23020034.5144729,742781.951811895,313068.132055892,439763.872432339
12,15697791.8468796,39283909.6223931,23635135.0156001,758634.214237385,330853.622733061,448326.020136107
13,16379135.4328378,40065060.9520446,24225433.104851,773472.056863184,348259.813063225,457589.849791543
14,17047822.7120136,40791136.1489982,24794262.9385484,787378.771727082,365050.97164603,467219.213589411
Span = ,119,,,,,
SN slope,Mx,My,Mz,Fx,Fy,Fz
3,12252168.4180787,29203772.6542062,22045603.3481937,644643.414649907,332180.877687516,675032.034412814
4,9999280.50800567,27055255.6986979,19711915.2138852,627897.380043331,274816.962983867,523330.253845363
5,9352275.33852651,26991923.367366,19376231.1397486,639673.053982997,261164.28498328,464038.487388407
6,9281455.04489231,27520959.4316126,19727524.0428537,658373.044670314,263007.094553961,438051.835045115
7,9468075.1379845,28239892.9302627,20327964.4062552,678613.927969012,271593.869068976,427455.376960762
8,9784256.86822519,29009595.5044897,21005907.8305742,698616.601988731,283530.98113069,425090.1635334
9,10170146.6924356,29774510.2183648,21692303.41706,717737.144271175,297341.339700374,427535.488622416
10,10594113.5734986,30511266.1209612,22360705.3837913,735766.354475593,312298.791792808,432934.760930794
11,11037451.103978,31210496.1050197,23002726.2689535,752674.740526705,327963.726183211,440180.458579172
12,11487969.2866869,31869343.8097019,23617614.5872319,768506.589303151,343994.66282939,448564.357627326
13,11937168.068733,32488054.9174085,24207701.4144683,783333.478704015,360089.3369849,457611.163444797
14,12378934.900231,33068328.0735492,24776327.8969615,797233.743964655,375985.086788197,466992.295999849
Span = ,119.0999985,,,,,
SN slope,Mx,My,Mz,Fx,Fy,Fz
3,12224479.6451694,29172261.6797194,22045339.4155725,645806.602378591,332755.260635244,675094.9777663
4,9977333.73853328,27018769.0112073,19711728.1381122,629238.187942612,275288.060007821,523314.06973775
5,9331526.89280593,26951767.464813,19376075.4321843,641128.617778628,261692.464407928,463958.110977052
6,9259962.16387888,27478185.6682,19727382.5335394,659871.66854409,263740.562546023,437904.73707942
7,9444915.71259068,28195053.3074001,20327828.8764058,680098.670928218,272694.879966538,427239.033969397
8,9759068.99175757,28962982.0622272,21005774.1661338,700045.524625512,285161.490812606,424809.459296444
9,10142865.5341431,29726305.9174601,21692169.5921868,719081.175617584,299628.218355089,427206.115421215
10,10564797.1667926,30461612.0945581,22360570.443178,737007.048889067,315294.51009327,432583.224835153
11,11006184.2065947,31159516.8064891,23002589.8039214,753802.232364552,331625.299528536,439841.261192066
12,11454827.2134512,31817154.4917814,23617476.4661306,769517.75468814,348194.877645231,448275.534743667
13,11902214.1477218,32434762.8104591,24207561.6409768,784230.286923754,364653.086765498,457409.584495488
14,12342229.2644435,33014031.9180366,24776186.5322384,798021.802746592,380730.17402846,466909.84025299
Span = ,132,,,,,
SN slope,Mx,My,Mz,Fx,Fy,Fz
3,7842230.70982875,25004177.9507443,22011086.49138,665061.26096259,389849.172403112,675589.93346216
4,6488910.95645264,22570321.7360917,19687416.0578169,640095.384228316,314462.034571723,523575.014464867
5,6128557.91714388,22231595.8528738,19355832.8843092,649745.322518902,291902.819208733,464053.862648018
6,6108130.36455261,22560918.7929802,19708986.1983907,667549.477224912,288636.57236466,437849.574625178
7,6224398.88201881,23132472.1049377,20310213.1292953,687262.893756097,294202.971530054,427028.620136557
8,6399644.01290833,23789346.912724,20988404.9192451,706905.155738346,304314.412363171,424432.11436497
9,6601651.86805928,24466776.6069847,21674783.1872588,725765.960296494,316936.189021991,426649.629735707
10,6816404.43065914,25136325.5190752,22343041.9653905,743607.0967424,330997.364932137,431840.269927426
11,7037264.99131046,25785142.4370897,22984865.4036802,760383.734198177,345863.064173902,438912.904962499
12,7260473.18068183,26407460.8656651,23599538.6088003,776130.71101749,361101.668995284,447172.114038512
13,7483325.59442351,27000911.6010686,24189410.8850515,790912.869487504,376388.092644698,456149.077506955
14,7703557.85908979,27564857.0134267,24757831.5239273,804803.097114556,391470.313267497,465514.746308999
Span = ,132.1000061,,,,,
SN slope,Mx,My,Mz,Fx,Fy,Fz
3,7810014.95670362,25022163.0287926,22010781.6220815,665228.173235521,390237.824355203,676527.284920347
4,6464695.31347652,22584158.376732,19687199.6036151,640194.588274878,314727.396209025,524480.24189174
5,6107273.68433045,22238947.254965,19355652.6994824,649841.212259528,292106.851137562,465057.294074426
6,6087623.68556953,22560905.9287989,19708822.4957334,667682.121433159,288803.282274398,439015.265625362
7,6203503.15567019,23124997.7261965,20310056.4120185,687463.159923803,294344.856886973,428390.008332789
8,6377678.4760095,23774804.7734677,20988250.4179179,707193.489642426,304438.415176392,425997.932885088
9,6578202.18297377,24445879.6508181,21674628.5385398,726151.877577784,317045.887755886,428405.218621466
10,6791212.6969416,25109983.4173865,22342886.0421317,744090.414888098,331094.406275265,433750.193272573
11,7010179.92595267,25754364.3160156,22984707.7143498,760956.679764173,345948.245789759,440926.271716493
12,7231428.5329877,26373275.3535924,23599378.989484,776780.233668176,361175.650266213,449229.994570613
13,7452325.77552396,26964303.5468359,24189249.338085,791622.8014736,376451.729082362,458192.413998113
14,7670661.3760489,27526722.0107947,24757668.1292096,805555.985264518,391524.700669372,467491.054047289
Span = ,144.5820007,,,,,
SN slope,Mx,My,Mz,Fx,Fy,Fz
3,3832379.22491781,22985245.5640164,21945566.1351466,671087.583619123,419312.621467253,676128.265923234
4,3699221.21122378,20408677.4697043,19630942.1870929,641363.38839057,334949.491840754,524266.095431273
5,3899680.13553711,19959356.3548527,19301163.7540173,649991.540468827,307518.948798445,464928.981172801
6,4162743.78136319,20270242.87821,19654480.973619,667508.570803725,300974.519264457,438952.483005625
7,4418314.48939732,20891598.6160279,20255779.2120009,687118.298498482,304149.86819889,428398.600794099
8,4649954.94046264,21642064.4249885,20934411.6790948,706719.044891267,312416.611924955,426095.9380777
9,4855945.6106245,22440889.1748258,21621713.6959433,725562.746978898,323501.433023882,428617.255036945
10,5038459.11905095,23248674.654684,22291370.2683904,743394.521926867,336169.576510211,434103.873149282
11,5200454.24587097,24043863.937591,22935006.26102,760160.775035069,349698.105471653,441448.91078074
12,5344778.34076097,24813404.9790338,23551822.7469681,775891.729163453,363630.553395965,449945.417397643
13,5473934.75329552,25549139.1922737,24144071.2485889,790650.198746383,377656.20110936,459118.267739704
14,5590056.24170219,26246298.1401435,24714996.175406,804508.758469919,391551.709335415,468637.105713679
